chemin,class,methode,methode_LOC,methode_CLOC,methode_DC
/Users/hojunhwang/Documents/udem/IFT3913/tp/src/test,Test2,4,1,0.25
/Users/hojunhwang/Documents/udem/IFT3913/tp/src,WriteCSV,33,0,0.0
/Users/hojunhwang/Documents/udem/IFT3913/tp/src,Main,18,0,0.0
/Users/hojunhwang/Documents/udem/IFT3913/tp/src,Classe,44,0,0.0
/Users/hojunhwang/Documents/udem/IFT3913/tp/src,ClassLineCounter,114,9,0.078947365
/Users/hojunhwang/Documents/udem/IFT3913/tp/src,test1,6,3,0.5
